,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,correct
2969086.9,0,2,0,0,1,0,0,0,5,3,0,0,0,1,1,1,0,0,0,0,7,1,4,0,1,1,5,0,0,0,0,0
2969186.9,0,0,0,1,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,1,0,0,0,0,0
2969286.9,0,2,0,0,1,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,6,1,5,0,1,0,4,0,0,0,0,0
2969386.9,1,2,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,2,5,0,2,0,3,0,0,0,0,0
2969486.9,0,2,0,1,2,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2,0,0,1,0,0,0,0,0
2969586.9,0,0,0,0,2,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,1,0,0,0,0,0
2969686.9,0,1,0,0,2,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0
2969786.9,0,3,0,0,1,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,3,2,3,0,1,0,3,0,0,0,0,0
2969886.9,0,0,0,0,1,1,0,0,3,3,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,2,0,0,0,0,0
2969986.9,1,0,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,3,3,0,2,0,1,0,0,0,0,0
2970086.9,0,1,0,0,2,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,4,4,0,0,1,1,0,0,0,0,0
2970186.9,0,2,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,3,0,0,0,0,0
2970286.9,0,1,1,0,2,1,0,0,3,3,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0,2,0,0,0,0,0
2970386.9,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,3,0,0,0,2,0,0,0,0,0
2970486.9,0,0,0,0,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
2970586.9,0,1,0,0,2,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0
2970686.9,0,1,0,0,3,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,2,1,0,0,0,0,0
2970786.9,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,6,2,1,0,0,2,1,0,0,0,0,0
2970886.9,0,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,4,4,2,0,0,2,2,0,0,0,0,0
2970986.9,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,1,0,0,0,0,0
2971086.9,0,1,0,0,2,1,0,0,9,3,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1,0,0,0,0,0
2971186.9,0,0,0,0,2,1,0,0,9,4,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0
2971286.9,0,0,0,0,3,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,4,0,0,0,0,0
2971386.9,0,0,0,0,3,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,4,2,2,1,1,0,1,0,0,0,0,0
2971486.9,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0
2971586.9,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,5,1,2,0,0,0,4,0,0,0,0,0
2971686.9,0,3,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,0,0
2971786.9,0,0,0,1,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0
2971886.9,0,1,0,0,4,1,0,1,5,1,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0
2971986.9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,0,2,0,0,0,0,0
2972086.9,0,0,0,0,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,0,0,0,0,0
2972186.9,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0
2972286.9,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,2,0,0,0,0,0
2972386.9,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,3,0,0,0,0,0
2972486.9,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0
2972586.9,0,0,0,0,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,2,0,0,0,0,0
2972686.9,0,1,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,2,0,0,0,0,0
3000369.6,1,1,0,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,2,0,0,0,0,0
3000469.6,0,0,0,1,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0
3000569.6,0,0,0,0,3,1,2,0,1,3,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,3,0,0,0,0,0
3000669.6,3,0,0,0,2,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0
3000769.6,0,0,1,0,3,1,0,0,4,4,0,0,0,0,0,0,0,1,0,0,9,3,1,0,0,0,1,0,0,0,0,0
3000869.6,0,0,0,0,7,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,2,0,0,0,0,0
3000969.6,0,0,0,0,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0
3001069.6,0,1,0,0,3,1,0,0,2,8,0,0,0,0,3,0,0,1,0,0,5,1,1,0,1,0,4,0,0,0,0,0
3001169.6,0,1,1,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,3,1,1,2,2,1,1,0,0,0,0,0
3001269.6,0,0,0,0,1,1,0,0,2,6,0,0,0,0,1,0,0,0,0,0,5,7,2,2,3,0,4,0,0,0,0,0
3001369.6,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,3,5,1,0,1,0,2,0,0,0,0,0
3001469.6,0,1,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0
3001569.6,0,1,0,0,2,1,1,0,4,3,0,0,0,0,0,1,0,0,0,0,4,2,2,0,1,0,1,0,0,0,0,0
3001669.6,0,1,0,0,3,1,1,0,2,4,0,0,0,0,1,1,0,0,0,0,4,0,1,1,0,0,6,0,0,0,0,0
3001769.6,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0
3001869.6,0,0,0,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,3,0,0,0,0,0
3001969.6,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,3,0,0,0,0,0
3002069.6,0,0,0,0,0,0,0,0,5,4,0,0,0,1,1,0,0,0,0,0,4,3,1,0,3,1,0,0,0,0,0,0
3002169.6,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,1,3,0,0,0,0,0
3002269.6,1,0,0,0,0,0,2,0,6,3,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,2,1,0,0,0,0,0
3002369.6,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,7,4,2,1,0,0,5,0,0,0,0,0
3002469.6,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,2,3,3,0,0,3,0,0,0,0,0
3002569.6,0,1,0,1,1,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,10,1,5,2,1,0,2,0,0,0,0,0
3002669.6,0,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,1,0,0,0,0,0
3002769.6,0,2,0,1,3,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,2,2,3,1,2,0,3,0,0,0,0,0
3002869.6,0,3,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,3,0,0,0,0,0
3002969.6,0,0,0,0,2,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,3,0,0,0,0,0
3003069.6,0,1,0,2,2,1,0,0,3,3,0,0,0,0,1,1,0,0,0,0,4,1,2,0,1,0,3,0,0,0,0,0
3003169.6,0,1,0,1,1,0,2,0,4,4,0,0,0,0,0,1,0,0,1,1,4,1,2,0,0,0,3,0,0,0,0,0
3003269.6,0,0,0,0,4,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,5,1,4,0,0,0,1,0,0,0,0,0
3003369.6,0,0,0,0,4,0,1,0,3,4,0,0,0,0,2,2,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
3003469.6,0,0,0,0,2,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0,1,0,0,0,0,0
3003569.6,0,0,0,0,4,1,0,0,3,2,0,1,0,0,1,1,0,0,0,0,4,1,4,0,1,1,1,0,0,0,0,0
3003669.6,1,0,0,0,3,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0
3003769.6,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,1,0,0,0,0,0
3003869.6,0,2,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,1,0,0,0,0,0,0
3003969.6,0,1,0,0,3,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,2,0,0,0,0,0
3004069.6,0,0,0,0,2,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,5,4,2,0,3,0,1,0,0,0,0,0
3004169.6,0,0,0,1,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,1,1,0,0,0,0,0
3004269.6,0,1,0,0,2,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,1,0,0,0,0,0
3004369.6,0,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,0,1,0,0,0,0,0
3004469.6,1,1,0,0,0,1,0,1,5,1,0,0,0,0,1,0,0,0,0,0,1,4,0,2,3,0,1,0,0,0,0,0
3004569.6,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,1,0,2,0,0,0,0,0
3004669.6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0
3004769.6,0,0,0,0,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,5,6,1,0,0,0,2,0,0,0,0,0
3004869.6,1,0,0,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
3004969.6,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,1,2,1,0,0,1,0,0,0,0,0
3005069.6,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0
3051594.9,1,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,5,0,0,0,0,1
3051694.9,0,0,0,0,2,0,1,0,2,4,0,0,0,0,1,1,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,1
3051794.9,0,0,0,0,3,0,4,0,1,6,0,0,0,0,1,0,0,0,0,0,4,3,1,0,2,0,2,0,0,0,0,1
3051894.9,0,2,0,0,4,0,4,0,3,3,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1
3051994.9,0,1,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,3,4,2,0,0,0,1,0,0,0,0,1
3052094.9,1,1,0,0,3,0,0,0,4,5,0,0,0,0,0,0,0,0,1,0,3,1,3,0,2,1,1,0,0,0,0,1
3052194.9,0,0,0,0,5,3,2,0,2,9,0,0,0,0,1,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,1
3052294.9,0,0,0,0,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,1,0,0,0,0,0,1
3052394.9,1,1,0,0,4,0,1,0,2,6,0,0,0,0,1,1,0,0,1,0,3,2,3,0,1,1,3,0,0,0,0,1
3052494.9,0,1,0,0,2,0,1,0,4,1,0,0,0,0,3,0,1,0,0,0,5,3,2,0,0,0,5,0,0,0,0,1
3052594.9,0,2,0,0,1,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,7,1,3,0,1,0,4,0,0,0,0,1
3052694.9,0,0,0,0,1,0,1,0,4,5,0,0,0,0,2,1,1,0,0,0,3,1,2,1,0,1,2,0,0,0,0,1
3052794.9,0,0,0,0,2,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0,6,0,0,0,0,1
3052894.9,0,0,0,0,2,1,2,0,2,4,0,0,0,0,0,1,0,0,0,0,6,3,3,0,2,0,4,0,0,0,0,1
3052994.9,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,4,2,4,0,1,0,4,0,0,0,0,1
3053094.9,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,4,0,0,0,0,1
3053194.9,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,11,2,4,0,0,1,4,0,0,0,0,1
3053294.9,0,2,0,0,2,0,0,0,6,2,0,0,0,0,0,1,0,0,0,1,5,5,4,0,0,0,2,0,0,0,0,1
3053394.9,0,1,0,0,1,0,0,0,1,3,0,0,0,0,1,2,0,0,2,0,6,2,2,0,0,0,6,0,0,0,0,1
3053494.9,0,1,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,7,1,4,0,1,1,2,0,0,0,0,1
3053594.9,0,0,0,1,3,0,1,0,0,7,0,0,0,0,1,1,0,0,1,0,3,0,5,0,0,0,5,0,0,0,0,1
3053694.9,0,0,0,0,4,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,3,1,6,0,0,0,3,0,0,0,0,1
3053794.9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,2,1,1,0,0,0,3,2,4,0,0,0,1,0,0,0,0,1
3053894.9,0,1,0,0,5,0,0,0,9,2,0,0,0,0,0,1,0,0,1,0,3,1,3,0,0,0,3,0,0,0,0,1
3053994.9,0,1,0,0,4,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,1,0,0,0,0,1
3054094.9,0,0,0,0,3,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0,3,0,0,0,0,1
3054194.9,0,0,0,0,2,0,1,0,6,1,0,0,0,0,1,1,0,0,1,0,2,2,3,0,0,0,1,0,0,0,0,1
3054294.9,0,1,0,0,1,1,0,0,7,1,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1
3054394.9,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,1,0,1,0,0,0,0,1
3054494.9,0,1,0,0,4,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,1,2,0,0,0,0,1
3054594.9,0,1,0,0,2,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,1,2,0,0,0,0,1
3054694.9,0,0,0,0,2,0,0,1,6,0,0,0,0,0,1,1,0,0,0,0,4,2,3,0,1,0,1,0,0,0,0,1
3054794.9,0,0,0,0,2,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,0,1
3054894.9,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,7,1,2,0,0,0,1,0,0,0,0,1
3054994.9,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1
3055094.9,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,2,0,2,0,0,0,0,1
3108456.3,0,0,0,0,3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,2,0,0,0,0,0
3108556.3,0,2,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,3,2,0,0,0,0,0
3108656.3,0,0,0,0,3,0,0,0,5,2,0,0,0,0,1,1,0,0,1,1,2,1,0,0,2,5,1,0,0,0,0,0
3108756.3,0,1,0,0,6,0,0,0,2,4,0,0,0,0,1,1,0,0,0,0,3,1,0,0,2,2,1,0,0,0,0,0
3108856.3,0,1,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,1,2,0,0,0,0,0
3108956.3,0,1,0,0,4,0,0,0,4,3,0,0,0,0,2,0,0,0,0,1,5,2,2,0,0,0,3,0,0,0,0,0
3109056.3,0,0,0,0,4,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,4,4,2,0,0,0,2,0,0,0,0,0
3109156.3,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,6,2,1,0,5,0,4,0,0,0,0,0
3109256.3,0,1,0,0,3,0,0,0,4,2,0,0,0,0,0,1,1,0,0,0,2,2,1,0,2,1,4,0,0,0,0,0
3109356.3,0,1,0,0,2,0,0,0,3,5,0,0,0,0,1,0,0,0,1,0,4,2,3,0,1,1,4,0,0,0,0,0
3109456.3,0,1,0,0,2,0,1,0,3,2,0,0,0,0,1,1,0,0,1,0,4,1,3,0,3,0,3,0,0,0,0,0
3109556.3,0,0,0,0,4,0,1,0,4,1,0,0,0,0,2,0,0,0,1,0,4,1,4,0,3,1,2,0,0,0,0,0
3109656.3,0,1,0,0,3,0,1,0,3,2,0,0,0,0,0,1,0,0,0,2,3,3,3,0,0,0,2,0,0,0,0,0
3109756.3,0,0,0,0,4,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0,5,1,0,0,1,0,5,0,0,0,0,0
3109856.3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,12,4,1,0,1,0,2,0,0,0,0,0
3109956.3,0,0,0,0,5,0,0,0,6,4,0,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,5,0,0,0,0,0
3110056.3,0,0,0,0,5,0,1,0,5,1,0,0,0,0,1,0,0,0,1,0,2,0,4,0,0,1,4,0,0,0,0,0
3110156.3,0,1,0,0,2,0,0,0,5,4,0,0,0,0,1,0,0,0,1,0,4,1,3,0,1,0,4,0,0,0,0,0
3110256.3,0,0,0,0,3,0,0,0,5,2,0,0,0,0,2,0,0,0,1,0,8,0,1,0,1,0,5,0,0,0,0,0
3110356.3,0,1,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,6,1,5,0,0,0,5,0,0,0,0,0
3110456.3,0,0,0,0,4,0,1,0,5,5,0,0,0,0,0,1,0,0,0,0,5,3,2,0,0,0,3,0,0,0,0,0
3110556.3,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,6,1,3,0,3,1,5,0,0,0,0,0
3110656.3,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,4,4,2,0,0,1,4,0,0,0,0,0
3110756.3,0,0,0,0,2,0,0,0,1,8,0,0,0,0,2,0,0,1,0,0,7,2,1,0,0,0,7,0,0,0,0,0
3110856.3,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,9,2,5,0,0,0,3,0,0,0,0,0
3110956.3,0,1,0,0,2,0,1,0,4,2,0,0,0,0,1,0,1,0,1,0,7,2,3,0,0,0,2,0,0,0,0,0
3111056.3,0,1,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,4,0,0,0,0,0
3111156.3,1,0,0,1,2,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,2,2,4,0,0,1,4,0,0,0,0,0
3111256.3,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,4,3,4,0,0,0,4,0,0,0,0,0
3111356.3,0,0,0,1,3,1,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,4,0,0,0,0,0
3111456.3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,2,0,0,0,0,0
3111556.3,0,2,0,2,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,3,0,0,0,0,0
3111656.3,0,1,0,0,3,0,0,0,4,3,0,0,0,0,1,0,0,0,1,0,1,0,5,0,0,1,3,0,0,0,0,0
3111756.3,0,0,0,0,4,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
3111856.3,0,1,0,0,4,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0
3111956.3,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0
3112056.3,0,0,0,0,4,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,2,0,0,0,0,0
3112156.3,0,0,0,0,3,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,3,3,3,0,0,1,1,0,0,0,0,0
3112256.3,0,1,0,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0
3112356.3,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,3,3,2,0,0,0,2,0,0,0,0,0
3112456.3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,3,0,0,0,0,0
3112556.3,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0
3112656.3,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0
3112756.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0
3112856.3,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0
3112956.3,0,0,0,0,2,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,5,2,2,0,0,1,0,0,0,0,0,0
3113056.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,1,0,1,0,0,0,0,0
3113156.3,0,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,1,0,0,0,0,0,0,0
3113256.3,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,6,0,0,0,0,0
3113356.3,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,3,0,0,0,0,0
3162616.3,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,5,1,0,0,1,0,2,0,0,0,0,1
3162716.3,0,0,0,1,1,0,0,0,4,4,0,0,0,0,1,0,0,0,1,0,5,1,0,0,2,1,1,0,0,0,0,1
3162816.3,0,1,0,0,4,1,2,0,4,3,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,2,0,0,0,0,1
3162916.3,0,0,0,0,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,1
3163016.3,0,0,0,0,1,0,0,0,7,8,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,0,1
3163116.3,0,1,0,0,2,0,0,0,5,7,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,2,0,0,0,0,0,1
3163216.3,0,0,0,0,2,0,0,0,9,4,0,1,0,0,0,0,0,0,2,1,3,1,2,0,1,2,1,0,0,0,0,1
3163316.3,0,0,0,0,6,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,2,0,0,0,0,1
3163416.3,0,1,0,0,5,0,0,0,4,6,0,0,0,0,1,1,0,1,0,1,7,0,2,0,0,0,1,0,0,0,0,1
3163516.3,0,0,0,0,3,0,0,0,4,1,0,0,0,0,1,1,0,0,1,1,5,0,3,0,1,0,2,0,0,0,0,1
3163616.3,0,1,0,0,4,0,0,0,6,2,0,0,0,0,1,0,0,0,0,1,6,0,3,0,1,0,2,0,0,0,0,1
3163716.3,0,0,0,0,0,0,1,0,8,0,0,0,0,0,2,1,0,0,1,1,6,4,3,0,1,0,4,0,0,0,0,1
3163816.3,0,0,0,0,1,0,1,0,4,2,0,0,0,0,1,2,0,0,1,0,5,3,3,0,0,1,7,0,0,0,0,1
3163916.3,0,1,0,0,2,0,1,0,2,5,0,1,0,0,0,2,0,0,1,1,7,3,5,0,0,0,3,0,0,0,0,1
3164016.3,0,0,0,0,2,0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,5,2,4,0,3,0,6,0,0,0,0,1
3164116.3,0,2,0,0,1,0,1,0,7,3,0,0,0,0,1,1,0,0,1,0,7,2,3,0,2,0,4,0,0,0,0,1
3164216.3,0,0,0,0,2,0,0,0,4,3,0,0,0,0,3,1,0,0,0,0,5,0,4,0,0,0,3,0,0,0,0,1
3164316.3,0,1,0,1,2,0,1,0,4,6,0,0,0,0,1,0,0,0,0,0,6,2,4,0,0,0,4,0,0,0,0,1
3164416.3,0,2,0,1,1,0,0,0,5,2,0,0,0,1,1,1,0,0,0,0,3,3,5,0,0,0,4,0,0,0,0,1
3164516.3,0,1,0,1,2,0,0,0,4,1,0,0,0,0,2,2,0,1,0,0,3,1,3,0,0,0,3,0,0,0,0,1
3164616.3,1,2,0,0,2,0,2,0,4,1,0,0,0,0,0,1,0,0,0,0,5,0,3,0,1,1,2,0,0,0,0,1
3164716.3,0,0,0,1,2,0,0,0,4,2,0,0,0,0,1,1,0,0,0,0,3,0,4,0,1,1,1,0,0,0,0,1
3164816.3,0,0,0,0,2,1,1,0,6,1,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,1,1,0,0,0,0,1
3164916.3,0,0,0,0,3,0,0,0,5,3,0,0,0,0,1,0,0,1,0,0,4,0,4,0,1,0,0,0,0,0,0,1
3165016.3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,1
3165116.3,0,0,0,0,2,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1
3165216.3,0,0,0,0,4,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,1
3165316.3,0,1,0,0,3,1,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1
